id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,133966,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-26T07:29:00.000Z,1.000360516718692,71385937462.64287,2.7641,-0.0047849,-0.01304497,0.01953722,0.02549089,0.00814102,0.0589594,156748000778.32742,4.7276,159883840734.88,,2025-06-26T07:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-26 13:01:56.198837
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,59005546715.0,99985991375.0,False,,4,,,,2025-06-26T07:29:00.000Z,2.1918529652535437,2635253412.7545624,-12.9233,0.14338437,0.28171287,1.48791478,-4.48195113,0.96424861,-2.22301008,129331482533.67924,3.9007,219185296525.35,,2025-06-26T07:29:00.000Z,,,,,,2025-06-26 13:01:56.198837
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885694.41,140885694.41,False,,5,,,,2025-06-26T07:29:00.000Z,647.0037015790456,1527347168.143472,-4.5222,-0.07619003,0.07330439,0.32480809,-4.74961879,7.8725235,2.55228752,91153565782.80424,2.7492,91153565782.8,,2025-06-26T07:29:00.000Z,,,,,,2025-06-26 13:01:56.198837
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,534329515.9064477,603870707.595316,True,,6,525236893.3,76496766801.38249,,2025-06-26T07:30:00.000Z,145.64240969586606,3273343274.355939,-4.3066,0.49016043,-1.19278374,0.24434805,-16.53273914,-1.27003073,9.52898568,77821038268.24065,2.3465,87949184998.93,,2025-06-26T07:30:00.000Z,,,,,,2025-06-26 13:01:56.198837
3408,USDC,USDC,usd-coin,28883,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61779198511.28416,61779198511.28416,False,,7,60901219650.23,60892026009.454315,,2025-06-26T07:29:00.000Z,0.9998490401205675,10329227845.365595,-6.6219,-0.00314372,-0.01377865,-0.0009564,0.00934167,-0.01394901,-0.00815233,61769872330.92546,1.863,61769872330.93,,2025-06-26T07:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-26 13:01:56.198837
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94808387739.93767,94808407750.23907,True,,8,71659659264.0,19429091540.9279,,2025-06-26T07:30:00.000Z,0.27113011337870796,484072051.77653,3.506,0.12036419,-1.25456802,-1.41983162,-1.98728577,7.90576374,18.18072649,25705408917.181805,0.7753,25705414342.58,,2025-06-26T07:30:00.000Z,,,,,,2025-06-26 13:01:56.198837
74,Dogecoin,DOGE,dogecoin,1241,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149843356383.70526,149843356383.70526,True,,9,,,,2025-06-26T07:30:00.000Z,0.1653780915093788,884425817.5427487,-2.9484,0.27357306,-1.11631847,-2.96939524,-26.85843821,-8.02485907,-9.7178851,24780808304.096867,0.7474,24780808304.1,,2025-06-26T07:30:00.000Z,,,,,,2025-06-26 13:01:56.198837
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12626627953.676775,,2025-06-26T07:30:00.000Z,37.81200537489754,297438604.1648959,-0.7715,1.60167395,-0.21322553,-0.29302351,0.86206418,116.22690579,174.98572607,12626494136.989752,0.3808,37812005374.9,,2025-06-26T07:30:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-26 13:01:56.198837
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888965.625,19888965.625,False,,12,,,,2025-06-26T07:30:00.000Z,501.5291003971481,636134167.3140125,21.6263,0.1750027,4.09032227,8.34485204,20.02898596,41.30706874,59.22629194,9974895037.736053,0.3008,10532111108.34,,2025-06-26T07:30:00.000Z,,,,,,2025-06-26 13:01:56.198837
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9288494727.470253,,2025-06-26T07:30:00.000Z,2.734587588057977,1030332801.2343435,-2.036,0.48267744,-2.85915297,-2.25389405,-20.95693901,-24.47777479,4.59666895,9288494727.482403,0.2801,27345875880.58,,2025-06-26T07:30:00.000Z,,,,,,2025-06-26 13:01:56.198837
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-26T07:30:00.000Z,13.403574932261519,368423131.2334135,-29.0495,0.66473845,-0.20282064,1.70798926,-15.44292931,-7.85883998,-8.27636852,9088963765.528248,0.2742,13403574932.26,,2025-06-26T07:30:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-26 13:01:56.198837
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923172146.9,985239504.0,False,,15,,,,2025-06-26T07:30:00.000Z,9.00374364590927,1214730.17148551,-39.2319,-0.00815212,-0.2052736,-2.07171754,2.07950939,-0.04673851,-7.90670691,8312005351.731294,0.2507,8870843923.84,,2025-06-26T07:30:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-26 13:01:56.198837
1,Bitcoin,BTC,bitcoin,12229,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883681.0,19883681.0,False,,1,,,,2025-06-26T09:16:00.000Z,107410.18641560483,51295026899.894966,14.7486,-0.67138957,0.47289326,2.46594885,-2.04966671,14.07079625,26.29683074,2135709882838.4197,64.6832,2255613914727.7,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718269.81440392,120718269.81440392,True,,2,,,,2025-06-26T09:16:00.000Z,2472.30935753247,18761386343.468582,11.1976,-1.08061172,1.11154402,-2.09263705,-6.10701872,36.72890958,29.65703724,298452908087.28033,9.0391,298452908087.28,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
825,Tether USDt,USDT,tether,133980,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-26T09:15:00.000Z,1.0005251870643617,71409099592.89745,8.2769,0.01655738,0.00462971,0.04215364,0.02675011,0.01770107,0.09131421,156773803223.58572,4.7481,159910159373.89,,2025-06-26T09:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-26 14:47:57.648407
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,59005546715.0,99985991375.0,False,,4,,,,2025-06-26T09:16:00.000Z,2.184886586550299,2587823408.2615714,-9.1452,-0.46563118,-0.0897288,1.31077605,-5.67096127,0.34173071,-1.75933069,128920427549.67056,3.9046,218488658655.03,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885688.45,140885688.45,False,,5,,,,2025-06-26T09:16:00.000Z,647.5238900177773,1514148174.0587637,-5.3044,-0.11206127,0.39540573,0.5173597,-5.12850467,7.95918979,3.21795269,91226849032.97662,2.7629,91226849032.98,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,534329443.0475589,603870634.740645,True,,6,525236893.3,75788258036.63773,,2025-06-26T09:16:00.000Z,144.2934778638059,3234432391.777923,-2.0697,-0.99421507,-1.33572288,-0.74003665,-17.94335939,-2.69458109,10.34689422,77100253662.36267,2.337,87134594066.55,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
3408,USDC,USDC,usd-coin,28886,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61802610649.26661,61802610649.26661,False,,7,60901219650.23,60890087223.517075,,2025-06-26T09:16:00.000Z,0.9998172051926568,10344022086.921751,0.9742,-0.01529525,-0.02056371,-0.00925449,0.01118707,-0.01632474,-0.00867638,61791313452.95967,1.8714,61791313452.96,,2025-06-26T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-26 14:47:57.648407
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94808041139.593,94808086966.93861,True,,8,71659659264.0,19391389837.3084,,2025-06-26T09:16:00.000Z,0.27060399165266674,484357500.3569341,8.4275,-0.33357273,-1.09785362,-1.62568924,-2.7116587,8.47289388,17.19029666,25655434373.14411,0.777,25655446774.21,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
74,Dogecoin,DOGE,dogecoin,1241,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149844496383.70526,149844496383.70526,True,,9,,,,2025-06-26T09:16:00.000Z,0.16326798676117502,867075186.2614734,9.3979,-1.25355705,-1.74709497,-3.93576499,-28.59531022,-10.05809507,-9.83302211,24464809251.809727,0.741,24464809251.81,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-26T09:16:00.000Z,0.5677771507497191,651461117.3666931,6.2181,-1.11547427,-2.2983784,-5.12225864,-26.36613454,-18.83352066,-18.7093413,20083426868.986317,0.6083,25549971783.74,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
32196,Hyperliquid,HYPE,hyperliquid,109,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12499287619.823141,,2025-06-26T09:16:00.000Z,37.43066893212124,298956884.06820875,2.3034,-1.11172766,-2.2898322,-0.73342194,1.41338952,113.73445209,176.6209592,12499155152.685791,0.3786,37430668932.12,,2025-06-26T09:16:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-26 14:47:57.648407
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19889015.625,19889015.625,False,,12,,,,2025-06-26T09:16:00.000Z,499.83022326944393,625638760.0445673,14.7843,-1.04989166,4.04198368,8.41456936,19.05161767,42.216128,60.24501598,9941131120.453209,0.3013,10496434688.66,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9111366901.082855,,2025-06-26T09:16:00.000Z,2.682440112094389,1011163401.2755257,0.8576,-1.79085742,-4.2478491,-4.07627801,-23.47876376,-25.66558519,4.2355272,9111366901.094772,0.2762,26824401120.94,,2025-06-26T09:16:00.000Z,,,,,,2025-06-26 14:47:57.648407
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-26T09:16:00.000Z,13.276703853604618,369784743.5257859,-24.208,-1.16099034,-1.19763711,0.77158974,-16.54967119,-8.95462779,-7.3845115,9002932490.839691,0.2727,13276703853.6,,2025-06-26T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-26 14:47:57.648407
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923172146.9,985239504.0,False,,15,,,,2025-06-26T09:16:00.000Z,8.994863266029808,1223588.07939419,-36.1277,-0.02442502,-0.10671312,-2.12802185,2.21330876,-0.14615891,-8.0784681,8303807232.372684,0.2515,8862094622.77,,2025-06-26T09:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-26 14:47:57.648407
1,Bitcoin,BTC,bitcoin,12230,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19883865.0,19883865.0,False,,1,,,,2025-06-26T17:14:00.000Z,107289.61290023774,44308663706.66621,-11.2391,0.06837521,-0.0279918,3.08921621,-2.62975361,13.96557057,28.31981815,2133332178810.5857,65.0328,2253081870904.99,,2025-06-26T17:14:00.000Z,,,,,,2025-06-26 22:45:22.687246
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120718269.81440392,120718269.81440392,True,,2,,,,2025-06-26T17:14:00.000Z,2425.548144739881,18229259518.003304,13.0347,-0.0739296,0.46402116,-2.7452562,-9.77731271,34.71229503,29.78869004,292807975384.5358,8.926,292807975384.54,,2025-06-26T17:14:00.000Z,,,,,,2025-06-26 22:45:22.687246
